quaternionTimestamp,quaternionX,quaternionY,quaternionZ,quaternionW,magneticFieldTimestamp,magneticFieldX,magneticFieldY,magneticFieldZ,accelerationTimestamp,accelerationX,accelerationY,accelerationZ,angularSpeedTimestamp,angularSpeedX,angularSpeedY,angularSpeedZ
11110597470,0.69306105,-0.22253205,-0.2693932,0.63053405,11110597470,0.22016399,0.40328562,-0.2470543,11110597470,0.90839475,-9.787783,0.6296092,11110597470,0.0003596153,0.0012256205,8.732057e-05
11110607440,0.69306564,-0.22253014,-0.2693972,0.630528,11110607440,0.21907586,0.4043438,-0.24935038,11110607440,0.9453673,-9.786396,0.584286,11110607440,0.0014981218,-0.000269535,-0.0005051985
11110617370,0.6930613,-0.22252883,-0.26940128,0.63053155,11110617370,0.22131401,0.4064323,-0.24571624,11110617370,0.9188875,-9.774027,0.5787861,11110617370,-0.0002884902,0.000121669844,-0.00020101713
11110627536,0.69305784,-0.2225337,-0.26940253,0.63053304,11110627536,0.21793386,0.40224767,-0.24712336,11110627536,0.8987137,-9.772609,0.59255046,11110627536,-5.5773184e-05,0.0005922429,-0.000103903236
11110637384,0.6930545,-0.22254276,-0.26940316,0.6305333,11110637384,0.2201789,0.4043368,-0.24700114,11110637384,0.8914201,-9.797271,0.59136236,11110637384,-0.00095555,-0.00079393014,-0.0001628201
11110647397,0.6930536,-0.2225408,-0.26939803,0.63053715,11110647397,0.22016399,0.40328562,-0.2470543,11110647397,0.8940049,-9.783795,0.59723663,11110647397,-0.00015868805,0.00089675933,-0.0005265854
11110657500,0.6930577,-0.2225356,-0.26939026,0.6305377,11110657500,0.22131632,0.40643254,-0.2468869,11110657500,0.89386976,-9.782178,0.5770795,11110657500,5.1152892e-05,0.0015068473,-0.0011197613
11110667386,0.6930549,-0.22253996,-0.26938748,0.6305405,11110667386,0.22018923,0.40538752,-0.24460673,11110667386,0.8949816,-9.797964,0.5546577,11110667386,0.0002889242,0.0004092632,0.0005762859
11110677668,0.6930564,-0.22254308,-0.26938692,0.6305379,11110677668,0.22020641,0.4064389,-0.24572423,11110677668,0.9168378,-9.772159,0.5761516,11110677668,0.00089657586,-0.0007081684,-2.6472379e-05
11110687357,0.69305336,-0.22254655,-0.2693832,0.6305416,11110687357,0.22016399,0.40328562,-0.2470543,11110687357,0.90161985,-9.8049135,0.5839793,11110687357,0.0009719068,0.00073699374,0.00038756593
11110697429,0.6930544,-0.22255,-0.26937625,0.63054234,11110697429,0.21906899,0.40434316,-0.24583848,11110697429,0.8885766,-9.801986,0.6155228,11110697429,-0.00013160054,0.0010498613,0.0008042576
11110707463,0.6930574,-0.22254746,-0.26936644,0.6305441,11110707463,0.21904375,0.4022413,-0.24828602,11110707463,0.9259587,-9.794197,0.5951109,11110707463,-0.00069040805,0.0012672124,0.0004118639
11110717427,0.693063,-0.22254284,-0.26936138,0.63054174,11110717427,0.21910568,0.4064461,-0.2492441,11110717427,0.9255748,-9.771452,0.55731535,11110717427,-0.0006756075,0.002251489,0.00016039913
11110727507,0.69306576,-0.22253433,-0.26935986,0.6305423,11110727507,0.22237463,0.40327203,-0.24469708,11110727507,0.92908955,-9.783331,0.6219331,11110727507,-0.0012931693,0.0034041116,-0.00018837047
11110737614,0.69306815,-0.2225302,-0.26935574,0.630543,11110737614,0.22014908,0.40223446,-0.2471074,11110737614,0.92876256,-9.774118,0.5869543,11110737614,0.00048737135,0.0017022863,0.00042886334
11110747403,0.6930692,-0.2225298,-0.26935372,0.6305428,11110747403,0.22018348,0.40433723,-0.2493424,11110747403,0.9084203,-9.768345,0.5889627,11110747403,-0.0004954664,0.0024445197,-0.00058033457
11110757500,0.6930712,-0.22253087,-0.26935604,0.6305393,11110757500,0.22015135,0.4022347,-0.24827804,11110757500,0.91195655,-9.756986,0.59585595,11110757500,-0.0003619073,-0.00027019996,0.00038298126
11110767396,0.69307303,-0.22253405,-0.26935443,0.6305368,11110767396,0.22127844,0.40327972,-0.2505582,11110767396,0.90915483,-9.764776,0.5939534,11110767396,-5.2100047e-05,0.0013215682,0.00056665996
11110777524,0.6930717,-0.22253522,-0.2693543,0.6305379,11110777524,0.2201766,0.40433657,-0.2458305,11110777524,0.89846027,-9.771227,0.5941944,11110777524,-9.5397234e-05,0.001216339,0.00035522878
11110787532,0.6930704,-0.2225328,-0.2693517,0.63054127,11110787532,0.22240672,0.40537456,-0.24576141,11110787532,0.93117654,-9.7377405,0.5807892,11110787532,-0.0010615252,0.00087933894,0.00020974223
11110797360,0.6930757,-0.22253346,-0.26934636,0.6305374,11110797360,0.22015135,0.4022347,-0.24827804,11110797360,0.9045991,-9.789124,0.59698313,11110797360,0.00081965607,0.0003381446,-0.00027152873
11110807541,0.69307655,-0.22253595,-0.26934823,0.6305349,11110807541,0.2223987,0.40432405,-0.24932647,11110807541,0.89479494,-9.794418,0.5697698,11110807541,-0.0007248968,-0.00019907672,-0.0006071115
11110817349,0.6930753,-0.22253962,-0.26934376,0.6305368,11110817349,0.22014908,0.40223446,-0.2471074,11110817349,0.90233034,-9.799827,0.57929313,11110817349,0.00043831207,0.0011621779,0.00053695287
11110827421,0.69307005,-0.22254427,-0.2693415,0.630542,11110827421,0.22127387,0.40327924,-0.24821696,11110827421,0.90485257,-9.797399,0.60021365,11110827421,-0.00064105075,0.0010324931,0.00040680752
11110837492,0.6930767,-0.22254203,-0.2693403,0.6305359,11110837492,0.21907932,0.40539387,-0.24344407,11110837492,0.9170013,-9.785719,0.5972825,11110837492,0.0012175655,0.0010041911,-0.00019069598
11110847394,0.69307977,-0.22254002,-0.26933503,0.6305356,11110847394,0.21688357,0.40645868,-0.2457481,11110847394,0.917818,-9.798211,0.60185754,11110847394,0.00060348306,-0.0005465271,-0.00034578587
11110857395,0.69307894,-0.22254057,-0.26932985,0.63053846,11110857395,0.22351205,0.40536776,-0.24458282,11110857395,0.8990449,-9.770261,0.5830811,11110857395,-0.000673892,-0.0013346663,0.0004000801
11110867617,0.69307774,-0.22254232,-0.26932588,0.6305408,11110867617,0.22128879,0.4043304,-0.2481638,11110867617,0.8933942,-9.790258,0.5646805,11110867617,0.00036653318,-0.0003361348,0.000378971
11110877433,0.69307095,-0.22254243,-0.26932395,0.6305491,11110877433,0.22237921,0.40327248,-0.24703833,11110877433,0.90945995,-9.786736,0.59844196,11110877433,0.00069719367,-0.0005213106,0.00044313143
11110887471,0.6930717,-0.22253741,-0.2693208,0.6305514,11110887471,0.22016625,0.40328586,-0.2482249,11110887471,0.9233011,-9.771501,0.58834976,11110887471,-0.0007386571,0.0007326845,-4.1324878e-05
11110897436,0.69307077,-0.22253756,-0.26932117,0.6305522,11110897436,0.21903917,0.40224087,-0.24594477,11110897436,0.91208315,-9.769844,0.57212174,11110897436,-0.00031015743,0.00021542236,0.0011178406
11110907357,0.6930679,-0.22253963,-0.26932478,0.6305531,11110907357,0.22015366,0.4022349,-0.24944869,11110907357,0.91686285,-9.803821,0.5822705,11110907357,0.00017882325,-0.00074359775,0.00074985414
11110917534,0.6930711,-0.22253521,-0.26933265,0.6305477,11110917534,0.22128879,0.4043304,-0.2481638,11110917534,0.93441564,-9.807658,0.5897201,11110917534,-0.0008697603,-0.00083285756,-0.0006221556
11110927360,0.6930724,-0.2225344,-0.26933345,0.6305463,11110927360,0.22128421,0.40433,-0.24582256,11110927360,0.9160917,-9.786321,0.5940268,11110927360,0.0009976318,-0.00013886113,0.00018620328
11110937741,0.69307166,-0.22253299,-0.26933473,0.63054705,11110937741,0.22345473,0.40116337,-0.24596605,11110937741,0.9231112,-9.784055,0.57812274,11110937741,0.00016819034,-0.00087369327,-6.186706e-05
11110947612,0.69307,-0.22252645,-0.26933405,0.63055146,11110947612,0.22127616,0.40327948,-0.24938759,11110947612,0.904294,-9.761885,0.54304034,11110947612,0.0009857593,5.8026053e-05,0.0005608746
11110957402,0.69307363,-0.22252502,-0.26933202,0.6305489,11110957402,0.2235212,0.4053686,-0.24926536,11110957402,0.910547,-9.775005,0.6091959,11110957402,5.7194382e-05,0.0005083084,0.00020631775
11110967648,0.6930802,-0.22252436,-0.26933298,0.6305415,11110967648,0.22234713,0.40116996,-0.245974,11110967648,0.928455,-9.775415,0.6003205,11110967648,-0.00034916028,0.00016296282,-1.0994263e-06
11110977598,0.6930807,-0.22252162,-0.26933742,0.63054,11110977598,0.2212693,0.40327883,-0.2458757,11110977598,0.9063223,-9.775377,0.59594184,11110977598,0.0003687907,-0.0007879492,2.8938288e-05
11110987426,0.69307977,-0.22252613,-0.2693413,0.6305378,11110987426,0.22015135,0.4022347,-0.24827804,11110987426,0.9139594,-9.76985,0.57448834,11110987426,0.0004646452,-0.001365032,0.00039837812
11110997472,0.69307226,-0.22252999,-0.26935184,0.6305402,11110997472,0.22346963,0.4022145,-0.24591288,11110997472,0.9037346,-9.781176,0.56118214,11110997472,0.0007584691,-0.0011318447,-0.0006209784
11111007438,0.69306535,-0.22254036,-0.26935032,0.6305447,11111007438,0.22018348,0.40433723,-0.2493424,11111007438,0.9109739,-9.764839,0.5687491,11111007438,0.00056546275,0.00048689544,0.0008768637
11111017462,0.6930604,-0.22255033,-0.26934713,0.630548,11111017462,0.22240902,0.40537477,-0.24693204,11111017462,0.9146327,-9.791375,0.58454263,11111017462,2.0148233e-05,-8.52393e-05,0.00039420254
11111027422,0.6930655,-0.2225501,-0.26934668,0.63054276,11111027422,0.22017203,0.4043361,-0.24348925,11111027422,0.92084575,-9.774712,0.5882342,11111027422,0.0005895663,-0.0003877338,5.5331737e-05
11111037348,0.69306487,-0.22255358,-0.2693436,0.6305434,11111037348,0.2212693,0.40327883,-0.2458757,11111037348,0.90736884,-9.79899,0.593316,11111037348,-0.0009093303,3.725104e-05,-0.00022896472
11111047542,0.69306016,-0.22256133,-0.26934195,0.63054657,11111047542,0.22132891,0.40748346,-0.24566314,11111047542,0.9200099,-9.807918,0.5683456,11111047542,0.0004643472,-0.0014153346,0.0009396074
11111057389,0.69306195,-0.2225637,-0.2693483,0.6305411,11111057389,0.22018348,0.40433723,-0.2493424,11111057389,0.9180464,-9.769112,0.61516094,11111057389,0.00051286165,-0.0009798743,0.000215824
11111067612,0.69306517,-0.22257425,-0.26935637,0.6305304,11111067612,0.22016625,0.40328586,-0.2482249,11111067612,0.908055,-9.777924,0.5986003,11111067612,-0.00040306803,-0.0007393779,-0.0006458976
11111077440,0.69306433,-0.22258326,-0.26935726,0.6305277,11111077440,0.21574613,0.40436292,-0.24586236,11111077440,0.913192,-9.791973,0.58490247,11111077440,0.0006275112,5.8915466e-05,0.00051062345
11111087355,0.6930667,-0.22258522,-0.2693573,0.63052446,11111087355,0.22128879,0.4043304,-0.2481638,11111087355,0.8953114,-9.752578,0.6056111,11111087355,-0.0005805092,0.0005241558,-0.00077890814
11111097553,0.6930689,-0.2225854,-0.26935327,0.63052356,11111097553,0.22015135,0.4022347,-0.24827804,11111097553,0.91983366,-9.770219,0.62916255,11111097553,0.00096707325,-0.00036557205,0.0005245602
11111107355,0.6930739,-0.22258274,-0.2693466,0.63052195,11111107355,0.22019838,0.40538839,-0.24928923,11111107355,0.9207434,-9.782932,0.5697856,11111107355,0.0008033775,0.002020061,7.857755e-05
11111117439,0.6930775,-0.22258963,-0.2693414,0.6305177,11111117439,0.22128421,0.40433,-0.24582256,11111117439,0.9094976,-9.742573,0.62002313,11111117439,9.556394e-05,0.0011486579,0.00096815545
11111127482,0.6930775,-0.22257946,-0.26934147,0.63052136,11111127482,0.21906671,0.40434295,-0.24466784,11111127482,0.91837466,-9.7770405,0.582216,11111127482,-0.00038277823,0.0013756026,-0.0006100957
11111137429,0.69308126,-0.22257754,-0.26933768,0.6305195,11111137429,0.21797627,0.4054009,-0.2457933,11111137429,0.9184161,-9.768342,0.59958345,11111137429,0.00051647425,0.0011907024,0.00022860104
11111147502,0.6930875,-0.22256726,-0.26933786,0.63051623,11111147502,0.21907356,0.40434358,-0.24817973,11111147502,0.9268476,-9.776082,0.5884938,11111147502,-0.00081896037,0.00060431194,-0.0011396839
11111157395,0.69309217,-0.2225576,-0.26933467,0.6305158,11111157395,0.22019607,0.40538818,-0.24811862,11111157395,0.9276008,-9.768343,0.601492,11111157395,0.00019789953,0.0010742536,-0.0002638742
11111167540,0.69310075,-0.22255011,-0.2693297,0.6305112,11111167540,0.22131632,0.40643254,-0.2468869,11111167540,0.9218823,-9.739917,0.6165376,11111167540,-0.0003592847,0.0020340392,-0.0007935271
11111177488,0.6931053,-0.22254571,-0.26932624,0.6305092,11111177488,0.2212544,0.40222767,-0.24592884,11111177488,0.91979975,-9.779486,0.5645622,11111177488,8.45734e-05,0.0015071714,-0.00031852862
11111187433,0.6931023,-0.22253837,-0.26932698,0.63051486,11111187433,0.21907356,0.40434358,-0.24817973,11111187433,0.93195486,-9.79679,0.5602704,11111187433,-0.00033292267,0.0013009626,-0.0010630519
