accelerationTimestamp,accelerationX,accelerationY,accelerationZ,angularSpeedTimestamp,angularSpeedX,angularSpeedY,angularSpeedZ,temperatureTimestamp,temperature
11277841810,-2.1164517,13.53859,0.44745782,11277841810,-0.11056661,-0.9297369,0.27672195,11277841810,49.507812
11277850641,-2.0195422,13.447663,0.2883351,11277850641,-0.053145275,-0.93645644,0.28344148,11277850641,49.48828
11277859503,-2.0003998,13.296915,0.1052842,11277859503,-0.02687807,-0.9297369,0.29443705,11277859503,49.48828
11277868343,-1.9417756,13.153346,0.1591227,11277868343,-0.0061086523,-0.9095783,0.3042109,11277868343,49.51172
11277877187,-1.8388842,12.934402,0.104087785,11277877187,-0.004276057,-0.88453287,0.3145956,11277877187,49.51172
11277886037,-1.7647067,13.026526,-0.021535404,11277886037,-0.007330383,-0.8539896,0.3231477,11277886037,49.539062
11277894902,-1.678565,13.147364,-0.3074777,11277894902,-0.015271631,-0.8228355,0.3286455,11277894902,49.539062
11277903735,-1.599602,13.103097,-0.41515473,11277903735,-0.030543262,-0.7819075,0.3323107,11277903735,49.515625
11277912586,-1.5577276,13.142578,-0.34576288,11277912586,-0.077579886,-0.73548174,0.3371976,11277912586,49.515625
11277921448,-1.4189439,13.189239,-0.36610186,11277921448,-0.14049901,-0.68294734,0.34025195,11277921448,49.48047
11277930299,-1.3818551,13.066008,-0.22492532,11277930299,-0.20463985,-0.6218608,0.34391713,11277930299,49.48047
11277939128,-1.4380864,13.127025,-0.32662028,11277939128,-0.27672195,-0.5552765,0.34697145,11277939128,49.5
11277948042,-1.5481563,13.066008,-0.6053841,11277948042,-0.3463606,-0.4868596,0.35246924,11277948042,49.5
11277956840,-1.4907285,12.9643135,-0.7812566,11277956840,-0.4147775,-0.4147775,0.3622431,11277956840,49.51953
11277965686,-1.6438692,12.784851,-0.9846465,11277965686,-0.48808134,-0.3378085,0.37568212,11277965686,49.51953
11277974541,-1.4608182,12.800405,-1.1569297,11277974541,-0.5558874,-0.25717425,0.38606682,11277974541,49.48047
11277983371,-1.5529419,12.723834,-1.1964114,11277983371,-0.6218608,-0.18203785,0.39461896,11277983371,49.48047
11277992224,-1.6474584,12.770494,-1.160519,11277992224,-0.6835582,-0.09101892,0.40194935,11277992224,49.492188
11278001074,-1.4321043,12.839887,-1.2011969,11278001074,-0.7489208,0.005497787,0.40866885,11278001074,49.492188
11278009934,-1.4057833,12.774084,-1.026521,11278009934,-0.8014552,0.09468412,0.41355577,11278009934,49.492188
11278018765,-1.422533,12.870993,-0.80518484,11278018765,-0.8594874,0.18997909,0.4098906,11278018765,49.492188
11278027609,-1.4500505,12.760923,-0.701097,11278027609,-0.9114109,0.2773328,0.41416663,11278027609,49.507812
11278036461,-1.4297116,12.65205,-0.40797627,11278036461,-0.9492846,0.35369098,0.40561453,11278036461,49.507812
11278045309,-1.4249259,12.660424,-0.33738798,11278045309,-0.99021256,0.4202753,0.40561453,11278045309,49.507812
11278054174,-1.2586247,12.869797,-0.2009971,11278054174,-1.0036516,0.48624873,0.3903429,11278054174,49.507812
11278063016,-1.5002998,12.826726,-0.38285163,11278063016,-1.0238101,0.54367006,0.38240165,11278063016,49.51172
11278071875,-1.6450655,12.671192,-0.21296121,11278071875,-1.024421,0.6035349,0.36651915,11278071875,49.51172
11278080720,-1.7204394,13.026526,-0.16749759,11278080720,-1.03786,0.6597345,0.36285394,11278080720,49.515625
11278089558,-1.7491534,13.1282215,-0.21774685,11278089558,-1.0482447,0.7049385,0.35979962,11278089558,49.515625
11278098404,-1.8173488,13.238292,-0.02632105,11278098404,-1.0451905,0.7464773,0.36041048,11278098404,49.507812
11278107248,-1.6366907,13.423735,0.26799613,11278107248,-1.0506883,0.77457714,0.35430184,11278107248,49.507812
11278116113,-1.7503498,13.1282215,0.317049,11278116113,-1.029308,0.8020661,0.34574974,11278116113,49.507812
11278124962,-1.6677973,13.00858,0.41874397,11278124962,-1.006095,0.83016586,0.34025195,11278124962,49.507812
11278133799,-1.4811572,13.347165,0.4546363,11278133799,-0.9914343,0.8552113,0.32070425,11278133799,49.507812
11278142664,-1.5098711,13.106686,0.50129634,11278142664,-0.9584476,0.8772025,0.3109304,11278142664,49.507812
11278151506,-1.4859428,12.900904,0.6329016,11278151506,-0.915687,0.89980453,0.28955013,11278151506,49.496094
11278160350,-1.6342978,12.996616,0.65922266,11278160350,-0.88453287,0.91813046,0.28160888,11278160350,49.496094
11278169202,-1.6175481,12.985848,0.8566305,11278169202,-0.8436049,0.93401295,0.26511553,11278169202,49.492188
11278178174,-1.666601,12.887743,1.1581261,11278178174,-0.80756384,0.9419542,0.25900686,11278178174,49.492188
11278186903,-1.5840486,12.837494,1.3016955,11278186903,-0.77274454,0.9407325,0.24984388,11278186903,49.51953
11278195747,-1.6749759,12.716656,1.396212,11278195747,-0.7275405,0.93218035,0.24495697,11278195747,49.51953
11278198703,-1.7048861,12.668799,1.3543376,11278198703,-0.6817256,0.91813046,0.23762658,11278198703,49.48828
11278213433,-1.774278,12.559926,1.3447664,11278213433,-0.63713247,0.89980453,0.23762658,11278213433,49.48828
11278222297,-1.6654046,12.494123,1.3316058,11278222297,-0.5876524,0.8765916,0.23701571,11278222297,49.51953
11278231139,-1.6761723,12.272787,1.3124632,11278231139,-0.54183745,0.8558222,0.23640485,11278231139,49.51953
11278239990,-1.5481563,12.11845,1.2957134,11278239990,-0.48991394,0.8332202,0.23457226,11278239990,49.503906
11278248835,-1.4727824,12.014362,1.3304094,11278248835,-0.44409904,0.81245077,0.22785273,11278248835,49.503906
11278257679,-1.3806586,12.072987,1.3016955,11278257679,-0.39278635,0.79412484,0.21563543,11278257679,49.507812
11278266525,-1.5158532,12.04188,1.1904292,11278266525,-0.34208453,0.77396625,0.204029,11278266525,49.507812
11278275378,-1.5290136,12.236895,1.0851451,11278275378,-0.30115658,0.75319684,0.19181168,11278275378,49.527344
11278284233,-1.7060826,12.248859,0.9212367,11278284233,-0.26633725,0.7330383,0.18936823,11278284233,49.527344
11278293082,-1.698904,12.259626,0.83389866,11278293082,-0.23640485,0.7153232,0.18997909,11278293082,49.496094
11278301939,-1.7623138,12.318251,0.701097,11278301939,-0.21380283,0.70188415,0.19853121,11278301939,49.496094
11278310779,-1.7419748,12.276377,0.5455636,11278310779,-0.19181168,0.6933321,0.20525073,11278310779,49.507812
11278319624,-1.753939,12.038291,0.45942193,11278319624,-0.16676621,0.6927212,0.21197024,11278319624,49.507812
11278328486,-1.753939,12.034701,0.34576288,11278328486,-0.1459968,0.6963864,0.22052236,11278328486,49.507812
11278337330,-1.7312071,12.142379,0.20338993,11278337330,-0.12767084,0.70005155,0.2284636,11278337330,49.507812
11278346166,-1.605584,12.071791,0.04546363,11278346166,-0.11178834,0.70249504,0.23457226,11278346166,49.54297
11278355025,-1.5744773,12.149557,-0.009571291,11278355025,-0.10751228,0.70249504,0.23640485,11278355025,49.54297
11278363877,-1.4715859,12.201003,-0.11724831,11278363877,-0.106901415,0.70371675,0.23579398,11278363877,49.503906
11278372719,-1.4213367,12.082558,-0.10289137,11278372719,-0.10751228,0.70921457,0.23579398,11278372719,49.503906
11278381569,-1.329213,12.150753,-0.18783657,11278381569,-0.12095132,0.7098254,0.2302962,11278381569,49.5
11278390421,-1.4404793,12.074183,-0.24646074,11278390421,-0.12339478,0.71776664,0.22602014,11278390421,49.5
11278399270,-1.3842479,12.035898,-0.34097722,11278399270,-0.12889257,0.73731434,0.22052236,11278399270,49.507812
11278408118,-1.3818551,11.972488,-0.53240305,11278408118,-0.1441642,0.75136423,0.21991149,11278408118,49.507812
11278416961,-1.4081762,11.9102745,-0.56590253,11278416961,-0.16676621,0.7690793,0.2180789,11278416961,49.527344
11278425808,-1.3423735,11.771491,-0.46779683,11278425808,-0.19914207,0.7849618,0.21685717,11278425808,49.527344
11278434658,-1.3064811,11.721242,-0.41874397,11278434658,-0.22968534,0.8002335,0.21319197,11278434658,49.515625
11278443517,-1.3124632,11.706884,-0.40438703,11278443517,-0.26267207,0.8155051,0.20769419,11278443517,49.515625
11278452361,-1.2909278,11.691332,-0.48095736,11278452361,-0.29810223,0.82772243,0.20097467,11278452361,49.539062
