accelerationTimestamp,accelerationX,accelerationY,accelerationZ,angularSpeedTimestamp,angularSpeedX,angularSpeedY,angularSpeedZ,temperatureTimestamp,temperature
10062830505,-0.97507524,-10.034302,0.11365908,10062830505,0.0036651916,-0.0067195175,0,10062830505,52.601562
10062839588,-0.9762716,-10.04148,0.10887343,10062839588,0.004276057,-0.0061086523,0.00061086525,10062839588,52.601562
10062848661,-0.9798609,-10.031909,0.11246266,10062848661,0.004276057,-0.0061086523,0.0012217305,10062848661,52.609375
10062857745,-0.9774681,-10.034302,0.104087785,10062857745,0.004276057,-0.0067195175,0.0012217305,10062857745,52.609375
10062866841,-0.971486,-10.031909,0.09930214,10062866841,0.0036651916,-0.0061086523,0.0012217305,10062866841,52.628906
10062875921,-0.9774681,-10.029516,0.10887343,10062875921,0.0036651916,-0.005497787,0.00061086525,10062875921,52.628906
10062885000,-0.9822537,-10.034302,0.10049855,10062885000,0.005497787,-0.0061086523,0.0012217305,10062885000,52.60547
10062894080,-0.97866446,-10.039087,0.09212367,10062894080,0.004886922,-0.0061086523,0.0012217305,10062894080,52.60547
10062903156,-0.9762716,-10.037891,0.09451649,10062903156,0.004276057,-0.0067195175,0.0018325958,10062903156,52.578125
10062912254,-0.9762716,-10.043873,0.09451649,10062912254,0.004276057,-0.005497787,0.0018325958,10062912254,52.578125
10062921331,-0.9702896,-10.042677,0.08015956,10062921331,0.004276057,-0.004886922,0.0012217305,10062921331,52.585938
10062930432,-0.9738788,-10.039087,0.08135597,10062930432,0.004276057,-0.004276057,0.00061086525,10062930432,52.585938
10062939514,-0.9822537,-10.036695,0.08733802,10062939514,0.004886922,-0.005497787,0.0012217305,10062939514,52.609375
10062948581,-0.9906286,-10.029516,0.08255238,10062948581,0.004886922,-0.0061086523,0.0018325958,10062948581,52.609375
10062957666,-0.9870393,-10.037891,0.09092726,10062957666,0.004276057,-0.004276057,0.0012217305,10062957666,52.601562
10062966758,-0.97507524,-10.040284,0.083748795,10062966758,0.005497787,-0.0036651916,0.0012217305,10062966758,52.601562
10062975851,-0.9762716,-10.034302,0.09451649,10062975851,0.004276057,-0.0036651916,0.00061086525,10062975851,52.609375
10062984919,-0.9810573,-10.025927,0.09930214,10062984919,0.0036651916,-0.002443461,0.0018325958,10062984919,52.609375
10062994016,-0.9834501,-10.034302,0.09092726,10062994016,0.0036651916,-0.0030543262,0.0018325958,10062994016,52.617188
10063003097,-0.9846465,-10.033105,0.10289137,10063003097,0.004886922,-0.002443461,0.0012217305,10063003097,52.617188
10063012169,-0.97507524,-10.031909,0.09810573,10063012169,0.004886922,-0.0036651916,0.0018325958,10063012169,52.625
10063021250,-0.9798609,-10.039087,0.09451649,10063021250,0.004276057,-0.0036651916,0.002443461,10063021250,52.625
10063030334,-0.9822537,-10.037891,0.09571291,10063030334,0.004886922,-0.0036651916,0.0012217305,10063030334,52.628906
10063039416,-0.9798609,-10.033105,0.09571291,10063039416,0.004886922,-0.005497787,0.0012217305,10063039416,52.628906
10063048517,-0.97866446,-10.04148,0.09930214,10063048517,0.004276057,-0.004276057,0.0012217305,10063048517,52.61328
10063057596,-0.9846465,-10.027123,0.09332009,10063057596,0.004886922,-0.002443461,0.0012217305,10063057596,52.61328
10063066688,-0.96789676,-10.042677,0.096909314,10063066688,0.004276057,-0.0030543262,0.0018325958,10063066688,52.628906
10063075753,-0.98584294,-10.043873,0.1052842,10063075753,0.004886922,-0.0030543262,0.0012217305,10063075753,52.628906
10063084848,-0.9810573,-10.034302,0.08973085,10063084848,0.004276057,-0.0036651916,0.0012217305,10063084848,52.566406
10063093921,-0.9870393,-10.023534,0.10049855,10063093921,0.004886922,-0.0036651916,0,10063093921,52.566406
10063103024,-0.9810573,-10.029516,0.09930214,10063103024,0.004886922,-0.0036651916,0.0012217305,10063103024,52.578125
10063112101,-0.991825,-10.024731,0.1052842,10063112101,0.004276057,-0.0036651916,0.0012217305,10063112101,52.578125
10063121182,-0.9810573,-10.036695,0.09332009,10063121182,0.005497787,-0.004886922,0.0012217305,10063121182,52.609375
10063130272,-0.98584294,-10.034302,0.09092726,10063130272,0.005497787,-0.004276057,0.00061086525,10063130272,52.609375
10063139354,-0.971486,-10.04148,0.09930214,10063139354,0.004886922,-0.0036651916,0.00061086525,10063139354,52.625
10063148444,-0.97507524,-10.028319,0.09092726,10063148444,0.004886922,-0.0036651916,0.0012217305,10063148444,52.625
10063157529,-0.9810573,-10.030712,0.09451649,10063157529,0.004886922,-0.002443461,0.00061086525,10063157529,52.59375
10063166599,-0.9870393,-10.033105,0.101694964,10063166599,0.004276057,-0.002443461,0.00061086525,10063166599,52.59375
10063175683,-0.9774681,-10.033105,0.1160519,10063175683,0.004276057,-0.0030543262,0.0018325958,10063175683,52.617188
10063184778,-0.9834501,-10.039087,0.10289137,10063184778,0.004886922,-0.002443461,0.0012217305,10063184778,52.617188
10063193859,-0.9726824,-10.029516,0.11006984,10063193859,0.004886922,-0.0030543262,0.0018325958,10063193859,52.601562
10063202941,-0.9762716,-10.033105,0.10767702,10063202941,0.004886922,-0.002443461,0.0018325958,10063202941,52.601562
10063212038,-0.971486,-10.033105,0.11485548,10063212038,0.004886922,-0.0036651916,0.0012217305,10063212038,52.625
10063221100,-0.9834501,-10.036695,0.11844472,10063221100,0.004886922,-0.0036651916,0.0012217305,10063221100,52.625
10063230211,-0.9762716,-10.029516,0.1052842,10063230211,0.004276057,-0.004886922,0.00061086525,10063230211,52.64453
10063239270,-0.9822537,-10.031909,0.11006984,10063239270,0.004886922,-0.005497787,0.00061086525,10063239270,52.64453
10063248351,-0.9762716,-10.029516,0.1160519,10063248351,0.004276057,-0.004886922,0.0012217305,10063248351,52.628906
10063257453,-0.97507524,-10.030712,0.11246266,10063257453,0.004276057,-0.005497787,0.0012217305,10063257453,52.628906
10063266523,-0.9726824,-10.04148,0.106480606,10063266523,0.004886922,-0.0067195175,0.0018325958,10063266523,52.63672
10063275609,-0.97507524,-10.035499,0.10049855,10063275609,0.004886922,-0.005497787,0.0012217305,10063275609,52.63672
10063284704,-0.9762716,-10.031909,0.10289137,10063284704,0.005497787,-0.004886922,0.00061086525,10063284704,52.58203
10063293789,-0.9846465,-10.034302,0.11246266,10063293789,0.004886922,-0.005497787,0.00061086525,10063293789,52.58203
10063302874,-0.9762716,-10.029516,0.09810573,10063302874,0.002443461,-0.0061086523,0.0018325958,10063302874,52.64453
